publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"Arctic Anthropology","0066-6939","1933-8139",2003-01-01,40,1,,,,"http://muse.jhu.edu/journals/arctic_anthropology",,"","","","","University of Wisconsin Press"
"Arthuriana","1078-6279","1934-1539",2008-01-01,18,1,,,,"http://muse.jhu.edu/journals/arthuriana",,"","","","","Scriptorium Press"
"Asia Policy","1559-0968","1559-2960",2006-01-01,,1,,,,"http://muse.jhu.edu/journals/asia_policy",,"","","","","National Bureau of Asian Research"
"Asian Bioethics Review","1793-8759","1793-9453",2008-01-01,,Inaugral Edition,,,,"http://muse.jhu.edu/journals/asian_bioethics_review",,"","","","","NUS Press Pte Ltd"
"Asian Perspectives","0066-8435","1535-8283",2000-01-01,39,1,,,,"http://muse.jhu.edu/journals/asian_perspectives",,"","","","","University of Hawai'i Press"
"Azalea: Journal of Korean Literature & Culture","1939-6120","1944-6500",2007-01-01,1,,,,,"http://muse.jhu.edu/journals/azalea",,"","","","","University of Hawai'i Press"
"Black Camera","1536-3155","1947-4237",2009-01-01,1,1,,,,"http://muse.jhu.edu/journals/black_camera",,"","","","","Indiana University Press"
"Black Music Research Journal","0276-3605","1946-1615",2010-01-01,30,1,,,,"http://muse.jhu.edu/journals/black_music_research_journal",,"","","","","University of Illinois Press"
"Black Women, Gender & Families","1935-2743","1944-6462",2009-01-01,3,1,,,,"http://muse.jhu.edu/journals/black_women_gender_and_families",,"","","","","University of Illinois Press"
"Bookbird: A Journal of International Children's Literature","0006-7377","1918-6983",2008-01-01,46,1,,,,"http://muse.jhu.edu/journals/bookbird",,"","","","","The Johns Hopkins University Press"
"Bridges: A Jewish Feminist Journal","1046-8358","1558-9552",2006-01-01,11,1,2011-01-01,16,1,"http://muse.jhu.edu/journals/bridges_a_jewish_feminists_journal",,"","","","","Bridges Association"
"Brookings-Wharton Papers on Financial Services","1098-3651","1533-4430",2000-01-01,,,2004-01-01,,,"http://muse.jhu.edu/journals/brookings-wharton_papers_on_financial_services",,"","","","","Brookings Institution Press"
"The Bulletin of Hispanic Studies","1475-3839","1478-3398",2009-01-01,86,1,2010-01-01,87,8,"http://muse.jhu.edu/journals/bulletin_of_hispanic_studies",,"","","","","Liverpool University Press"
"Bulletin of the Center for Children's Books","0008-9036","1558-6766",2005-01-01,59,1,,,,"http://muse.jhu.edu/journals/bulletin_of_the_center_for_childrens_books",,"","","","","The Johns Hopkins University Press"
"Bulletin of the Comediantes","0007-5108","1944-0928",2009-01-01,61,1,,,,"http://muse.jhu.edu/journals/bulletin_of_the_comediantes",,"","","","","Bulletin of the Comediantes"
"Canadian Journal of Information and Library Science","1195-096X","1920-7239",2010-01-01,34,1,,,,"http://muse.jhu.edu/journals/canadian_journal_of_information_and_library_science",,"","","","","University of Toronto Press"
"The Canadian Journal of Linguistics / La revue canadienne de linguistique","0008-4131","1710-1115",2003-01-01,48,,,,,"http://muse.jhu.edu/journals/canadian_journal_of_linguistics",,"","","","","University of Toronto Press"
"The Canadian Journal of Sociology","0318-6431","1710-1123",2004-01-01,29,1,2007-01-01,32,4,"http://muse.jhu.edu/journals/canadian_journal_of_sociology",,"","","","","University of Toronto Press"
"The Canadian Modern Language Review / La revue canadienne des langues vivantes","0008-4506","1710-1131",2004-01-01,61,1,,,,"http://muse.jhu.edu/journals/canadian_modern_language_review",,"","","","","University of Toronto Press"
"Canadian Review of American Studies","0007-7720","1710-114X",2004-01-01,34,1,,,,"http://muse.jhu.edu/journals/canadian_review_of_american_studies",,"","","","","University of Toronto Press"
"Canadian Theatre Review","0315-0836","1920-941X",2010-01-01,,141,,,,"http://muse.jhu.edu/journals/canadian_theatre_review",,"","","","","University of Toronto Press"
"Caribbean Studies","0008-6533","1940-9095",2008-01-01,36,1,,,,"http://muse.jhu.edu/journals/caribbean_studies",,"","","","","Institute of Caribbean Studies"
"Change Over Time","2153-053x","2153-0548",2011-01-01,1,1,,,,"http://muse.jhu.edu/journals/change_over_time",,"","","","","University of Pennsylvania Press"
"China Review International","1069-5834","1527-9367",1994-01-01,1,1,,,,"http://muse.jhu.edu/journals/china_review_international",,"","","","","University of Hawai'i Press"
"Civil War History","0009-8078","1533-6271",1978-01-01,24,1,,,,"http://muse.jhu.edu/journals/civil_war_history",,"","","","","The Kent State University Press"
"Collaborative Anthropologies","1943-2550","2152-4009",2008-01-01,1,,,,,"http://muse.jhu.edu/journals/collaborative_anthropologies",,"","","","","University of Nebraska Press"
"Comitatus: A Journal of Medieval and Renaissance Studies","0069-6412","1557-0290",2012-01-01,43,,,,,"http://muse.jhu.edu/journals/comitatus",,"","","","","Center for Medieval and Renaissance Studies, UCLA"
"Community Literacy Journal","1555-9734","",2010-01-01,5,1,,,,"http://muse.jhu.edu/journals/community_literacy_journal",,"","","","","Community Literacy Journal"
"CR: The New Centennial Review","1532-687x","1539-6630",2001-01-01,1,1,,,,"http://muse.jhu.edu/journals/new_centennial_review",,"","","","","Michigan State University Press"
"Cream City Review","0884-3457","",,,,,,,"http://muse.jhu.edu/journals/cream_city_review",,"","","","Content not yet available","Department of English, University of Wisconsin-Milwaukee"
"Cross-Currents: East Asian History and Culture Review","2158-9666","",2012-01-01,1,1,,,,"http://muse.jhu.edu/journals/cross_currents_east_asian_history_and_culture_review",,"","","","","University of Hawai'i Press"
"Cuban Studies","0361-4441","1548-2464",2003-01-01,34,,,,,"http://muse.jhu.edu/journals/cuban_studies",,"","","","","University of Pittsburgh Press"
"Dance Research Journal","0149-7677","1940-509X",2008-01-01,40,1,,,,"http://muse.jhu.edu/journals/dance_research_journal",,"","","","","Cambridge University Press"
"Dante Studies","0070-2862","",,,,,,,"http://muse.jhu.edu/journals/dante_studies",,"","","","Content not yet available","Fordham University Press"
"Dictionaries: Journal of the Dictionary Society of North America","0197-6745","2160-5076",1979-01-01,1,,,,,"http://muse.jhu.edu/journals/dictionaries",,"","","","","Dictionary Society of North America"
"Digital Philology: A Journal of Medieval Cultures","2162-9544","2162-9552",2012-01-01,1,1,,,,"http://muse.jhu.edu/journals/digital_philology",,"","","","","The Johns Hopkins University Press"
"Dissent","0012-3846","1946-0910",2005-01-01,52,1,,,,"http://muse.jhu.edu/journals/dissent",,"","","","","University of Pennsylvania Press"
"Dublin James Joyce Journal","2009-1850","2009-4507",2008-01-01,,1,,,,"http://muse.jhu.edu/journals/dublin_james_joyce_journal",,"","","","","James Joyce Research Centre at University College Dublin"
"Early American Studies: An Interdisciplinary Journal","1543-4273","1559-0895",2003-01-01,1,1,,,,"http://muse.jhu.edu/journals/early_american_studies_an_interdisciplinary_journal",,"","","","","University of Pennsylvania Press"
"Ecological Restoration","1543-4060","1543-4079",2010-01-01,28,1,,,,"http://muse.jhu.edu/journals/ecological_restoration",,"","","","","University of Wisconsin Press"
"Ecotone","1553-1775","2165-2651",2005-01-01,1,1,,,,"http://muse.jhu.edu/journals/ecotone",,"","","","","University of North Carolina, Wilmington"
"Education and Culture","1085-4908","1559-1786",2006-01-01,22,1,,,,"http://muse.jhu.edu/journals/education_and_culture",,"","","","","Purdue University Press"
"Education and Treatment of Children","0748-8491","1934-8924",2007-01-01,30,1,,,,"http://muse.jhu.edu/journals/education_and_treatment_of_children",,"","","","","West Virginia University Press"
"Essays in Medieval Studies","1043-2213","1538-4608",2001-01-01,18,,,,,"http://muse.jhu.edu/journals/essays_in_medieval_studies",,"","","","","West Virginia University Press"
"Ethics & the Environment","1085-6633","1535-5306",1999-01-01,4,1,,,,"http://muse.jhu.edu/journals/ethics_and_the_environment",,"","","","","Indiana University Press"
"Eudora Welty Review","1947-3370","",2009-01-01,1,,,,,"http://muse.jhu.edu/journals/eudora_welty_review",,"","","","","Department of English, Georgia State University"
"Eugene O'Neill Review","1040-9483","2161-4318",2012-01-01,33,1,,,,"http://muse.jhu.edu/journals/eugene_oneill_review",,"","","","","Penn State University Press"
"Fourth Genre: Explorations in Nonfiction","1522-3868","1544-1733",1999-01-01,1,1,,,,"http://muse.jhu.edu/journals/fourth_genre_explorations_in_nonfiction",,"","","","","Michigan State University Press"
"Francophonies d'Amérique","1183-2487","1710-1158",2004-01-01,17,,2004-01-01,,18,"http://muse.jhu.edu/journals/francophonies_damerique",,"","","","","University of Toronto Press"
"Frontiers: A Journal of Women Studies","0160-9009","1536-0334",2001-01-01,22,1,,,,"http://muse.jhu.edu/journals/frontiers",,"","","","","University of Nebraska Press"
"Future Anterior","1549-9715","1934-6026",2008-01-01,5,1,,,,"http://muse.jhu.edu/journals/future_anterior",,"","","","","University of Minnesota Press"
"Genocide Studies and Prevention","1911-0359","1911-9933",2006-01-01,1,1,,,,"http://muse.jhu.edu/journals/genocide_studies_and_prevention",,"","","","","University of Toronto Press"
"Geographical Analysis","0016-7363","1538-4632",2002-01-01,34,1,2004-01-01,,36,"http://muse.jhu.edu/journals/geographical_analysis",,"10.1111/(ISSN)1538-4632","","","","The Ohio State University Press"
"German Studies Review","0149-7952","2164-8646",2012-01-01,35,1,,,,"http://muse.jhu.edu/journals/german_studies_review",,"","","","","The Johns Hopkins University Press"
"The Harvard International Journal of Press/Politics","1081-180X","1531-328x",1999-01-01,4,3,2000-01-01,5,4,"http://muse.jhu.edu/journals/harvard_international_journal_of_press_politics",,"","","","","The MIT Press"
"Harvard Journal of Asiatic Studies","0073-0548","1944-6454",2009-01-01,69,1,,,,"http://muse.jhu.edu/journals/harvard_journal_of_asiatic_studies",,"","","","","Harvard-Yenching Institute"
"Hebrew Studies","0146-4094","2158-1681",1990-01-01,31,,,,,"http://muse.jhu.edu/journals/hebrew_studies",,"","","","","National Association of Professors of Hebrew"
"Hesperia","0018-098X","1553-5622",2005-01-01,74,1,2005-01-01,74,4,"http://muse.jhu.edu/journals/hesperia",,"","","","","American School of Classical Studies at Athens"
"Hispanófila","0018-2206","2165-6185",2011-01-01,162,,,,,"http://muse.jhu.edu/journals/hispanofila",,"","","","","The Department of Romance Languages and Literatures, The University of North Carolina at Chapel Hill"
"Histories of Anthropology Annual","1557-637X","1940-5138",2005-01-01,1,1,,,,"http://muse.jhu.edu/journals/histories_of_anthropology_annual",,"","","","","University of Nebraska Press"
"History & Memory","0935-560X","1527-1994",1998-01-01,10,1,,,,"http://muse.jhu.edu/journals/history_and_memory",,"","","","","Indiana University Press"
"History in Africa","0361-5413","1558-2744",2005-01-01,32,,,,,"http://muse.jhu.edu/journals/history_in_africa",,"","","","","African Studies Association"
"The Hopkins Review","1939-6589","1939-9774",2008-01-01,1,1,,,,"http://muse.jhu.edu/journals/the_hopkins_review",,"","","","","The Johns Hopkins University Press"
"Hopscotch: A Cultural Review","1098-6995","1527-800x",2000-01-01,2,1,2001-01-01,2,4,"http://muse.jhu.edu/journals/hopscotch",,"","","","","Duke University Press"
"Humanity: An International Journal of Human Rights, Humanitarianism, and Development","2151-4364","2151-4372",2010-01-01,1,1,,,,"http://muse.jhu.edu/journals/humanity",,"","","","","University of Pennsylvania Press"
"Annals of the History of Computing, IEEE","1058-6180","",2008-01-01,30,1,,,,"http://muse.jhu.edu/journals/ieee_annals_of_the_history_of_computing",,"","","","","IEEE Computer Society"
"Imagine","1071-605x","1086-3230",1996-01-01,4,1,1999-01-01,6,5,"http://muse.jhu.edu/journals/imagine",,"","","","","The Johns Hopkins University Center for Talented Youth"
"Indonesia","0019-7289","2164-8654",2012-01-01,,93,,,,"http://muse.jhu.edu/journals/indonesia",,"","","","","Southeast Asia Program, Cornell University"
"Interdisciplinary Literary Studies","1524-8429","2161-427X",2012-01-01,14,1,,,,"http://muse.jhu.edu/journals/interdisciplinary_literary_studies",,"","","","","Penn State University Press"
"International Journal of Feminist Approaches to Bioethics","1937-4585","1937-4577",2008-01-01,1,1,,,,"http://muse.jhu.edu/journals/international_journal_of_feminist_approaches_to_bioethics",,"","","","","Indiana University Press"
"International Organization","0020-8183","1531-5088",2002-01-01,56,1,2002-01-01,56,4,"http://muse.jhu.edu/journals/international_organization",,"","","","","The MIT Press"
"Intertexts","1092-0625","2156-5465",2009-01-01,13,1,,,,"http://muse.jhu.edu/journals/intertexts",,"","","","","Texas Tech University Press"
"Jeunesse: Young People, Texts, Cultures","1920-2601","1920-261X",2009-01-01,1,1,,,,"http://muse.jhu.edu/journals/jeunesse",,"","","","","The Centre for Research in Young People's Texts and Cultures, University of Winnipeg"
"Jewish Social Studies","0021-6704","1527-2028",1999-01-01,5,3,,,,"http://muse.jhu.edu/journals/jewish_social_studies",,"","","","","Indiana University Press"
"Journal for the Psychoanalysis of Culture and Society","1088-0763","1543-3390",2003-01-01,8,1,,,,"http://muse.jhu.edu/journals/journal_for_the_psychoanalysis_of_culture_and_society",,"","","","","The Ohio State University Press"
"Journal of American Folklore","0021-8715","1535-1882",2001-01-01,114,451,,,,"http://muse.jhu.edu/journals/journal_of_american_folklore",,"","","","","American Folklore Society"
"Journal of Asian American Studies","1097-2129","1096-8598",1998-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_asian_american_studies",,"","","","","The Johns Hopkins University Press"
"Journal of Assessment and Institutional Effectiveness","2160-6757","2160-6757",2012-01-01,2,1,,,,"http://muse.jhu.edu/journals/the_journal_of_assessment_and_institutional_effectiveness",,"","","","","Penn State University Press"
"Journal of Biblical Literature","0021-9231","1934-3876",2011-01-01,130,1,,,,"http://muse.jhu.edu/journals/journal_of_biblical_literature",,"","","","","Society of Biblical Literature"
"Journal of Burma Studies","1094-799X","2010-314X",1997-01-01,1,,,,,"http://muse.jhu.edu/journals/journal_of_burma_studies",,"","","","","NUS Press Pte Ltd"
"Journal of Canadian Studies/Revue d'études canadiennes","0021-9495","1911-0251",2005-01-01,39,1,,,,"http://muse.jhu.edu/journals/journal_of_canadian_studies",,"","","","","University of Toronto Press"
"Journal of College Student Development","0897-5264","1543-3382",2003-01-01,44,1,,,,"http://muse.jhu.edu/journals/journal_of_college_student_development",,"","","","","The Johns Hopkins University Press"
"Journal of Dramatic Theory and Criticism","0888-3203","2165-2686",2011-01-01,26,1,,,,"http://muse.jhu.edu/journals/journal_of_dramatic_theory_and_criticism",,"","","","","Department of Theatre, University of Kansas"
"Journal of Film and Video","0742-4671","1934-6018",2008-01-01,60,1,,,,"http://muse.jhu.edu/journals/journal_of_film_and_video",,"","","","","University of Illinois Press"
"Journal of Folklore Research","0737-7037","1543-0413",2003-01-01,40,1,,,,"http://muse.jhu.edu/journals/journal_of_folklore_research",,"","","","","Indiana University Press"
"The Journal of General Education","0021-3667","1527-2060",1999-01-01,48,2,,,,"http://muse.jhu.edu/journals/journal_of_general_education",,"","","","","Penn State University Press"
"Journal of Interdisciplinary History","0022-1953","1530-9169",1999-01-01,30,1,,,,"http://muse.jhu.edu/journals/journal_of_interdisciplinary_history",,"","","","","The MIT Press"
"Journal of Jewish Identities","1939-7941","1946-2522",2008-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_jewish_identities",,"","","","","Youngstown State University Center for Judaic and Holocaust Studies"
"Journal of Korean Religions","2093-7288","",2010-01-01,1, 1-2,,,,"http://muse.jhu.edu/journals/journal_of_korean_religions",,"","","","","University of Hawai'i Press"
"Journal of Korean Studies","0731-1613","2158-1665",1969-01-01,1,,,,,"http://muse.jhu.edu/journals/journal_of_korean_studies",,"","","","","Center for Korea Studies, University of Washington"
"Journal of Literary & Cultural Disability Studies","1757-6458","1757-6466",2009-01-01,3,1,,,,"http://muse.jhu.edu/journals/journal_of_literary_and_cultural_disability_studies",,"","","","","Liverpool University Press"
"The Journal of Medieval Religious Cultures","1947-6566","2153-9650",2010-01-01,36,1,,,,"http://muse.jhu.edu/journals/journal_of_medieval_religious_cultures",,"","","","","Penn State University Press"
"The Journal of Modern Periodical Studies","1947-6574","2152-9272",2010-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_modern_periodical_studies",,"","","","","Penn State University Press"
"Journal of Money, Credit and Banking","0022-2879","1538-4616",2002-01-01,34,1,2006-01-01,38,8,"http://muse.jhu.edu/journals/journal_of_money_credit_and_banking",,"10.1111/(ISSN)1538-4616","","","","The Ohio State University Press"
"Journal of Moravian History","1933-6632","2161-6310",2012-01-01,12,1,,,,"http://muse.jhu.edu/journals/journal_of_moravian_history",,"","","","","Penn State University Press"
"Journal of Religion and Popular Culture","1703-289X","",2012-01-01,24,1,,,,"http://muse.jhu.edu/journals/journal_of_religion_and_popular_culture",,"","","","","University of Toronto Press"
"Journal of Scholarly Publishing","1198-9742","1710-1166",2003-01-01,35,1,,,,"http://muse.jhu.edu/journals/journal_of_scholarly_publishing",,"","","","","University of Toronto Press"
"Journal of Shi'a Islamic Studies","1748-9423","",2012-01-01,5,1,,,,"http://muse.jhu.edu/journals/journal_of_shia_islamic_studies",,"","","","","ICAS Press"
"Journal of Slavic Linguistics","1068-2090","1543-0391",2008-01-01,16,1,,,,"http://muse.jhu.edu/journals/journal_of_slavic_linguistics",,"","","","","Slavica Publishers"
"Journal of Song-Yuan Studies","1059-3152","2154-6665",2009-01-01,39,,,,,"http://muse.jhu.edu/journals/journal_of_song_yuan_studies",,"","","","","The Society for Song, Yuan, and Conquest Dynasty Studies"
"Journal of Sport History","0094-1700","2155-8455",2010-01-01,37,1,,,,"http://muse.jhu.edu/journals/journal_of_sport_history",,"","","","","North American Society for Sport History"
"Journal of Sports Media","1558-4313","1940-5073",2006-01-01,1,,,,,"http://muse.jhu.edu/journals/journal_of_sports_media",,"","","","","University of Nebraska Press"
"The Journal of the Civil War Era","2154-4727","2159-9807",2011-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_the_civil_war_era",,"","","","","The University of North Carolina Press"
"Journal of the Early Republic","0275-1275","1553-0620",2005-01-01,25,1,,,,"http://muse.jhu.edu/journals/journal_of_the_early_republic",,"","","","","University of Pennsylvania Press"
"Journal of the History of Ideas","0022-5037","1086-3222",1996-01-01,57,1,,,,"http://muse.jhu.edu/journals/journal_of_the_history_of_ideas",,"","","","","University of Pennsylvania Press"
"Journal of the History of Sexuality","1043-4070","1535-3605",2001-01-01,10,1,,,,"http://muse.jhu.edu/journals/journal_of_the_history_of_sexuality",,"","","","","University of Texas Press"
"The Journal of the History of Childhood and Youth","1939-6724","1941-3599",2008-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_the_history_of_youth_and_childhood",,"","","","","The Johns Hopkins University Press"
"Journal of the Malaysian Branch of the Royal Asiatic Society","0128-5483","2180-4338",2010-01-01,83,1,,,,"http://muse.jhu.edu/journals/journal_of_the_malaysian_branch_of_the_royal_asiatic_society",,"","","","","Malaysian Branch of the Royal Asiatic Society"
"Journal of the Midwest Modern Language Association","0742-5562","",,,,,,,"http://muse.jhu.edu/journals/journal_of_the_midwest_modern_language_association",,"","","","Content not yet available","Midwest Modern Language Association"
"Journal of the Society of Christian Ethics","1540-7942","",2012-01-01,32,1,,,,"http://muse.jhu.edu/journals/journal_of_the_society_of_christian_ethics",,"","","","","The Society of Christian Ethics"
"Journal of the Southwest","0894-8410","2158-1371",2011-01-01,53,1,,,,"http://muse.jhu.edu/journals/journal_of_the_southwest",,"","","","","The Southwest Center, University of Arizona"
"The Jurist: Studies in Church Law and Ministry","0022-6858","",2012-01-01,72,1,,,,"http://muse.jhu.edu/journals/the_jurist",,"","","","","The Catholic University of America Press"
"Ka Ho'oilina/The Legacy","1535-3133","1542-4243",2002-01-01,1,1,2006-01-01,5,,"http://muse.jhu.edu/journals/ka_hooilina_the_legacy",,"","","","","University of Hawai'i Press"
"Kritika: Explorations in Russian and Eurasian History","1531-023x","1538-5000",2000-01-01,1,1,,,,"http://muse.jhu.edu/journals/kritika",,"","","","","Slavica Publishers"
"Landscape Journal: design, planning, and management of the land","0277-2426","1553-2704",2011-01-01,30,1,,,,"http://muse.jhu.edu/journals/landscape_journal",,"","","","","University of Wisconsin Press"
"Language","0097-8507","1535-0665",2001-01-01,77,1,,,,"http://muse.jhu.edu/journals/language",,"","","","","Linguistic Society of America"
"Late Imperial China","0884-3236","1086-3257",1985-01-01,6,1,,,,"http://muse.jhu.edu/journals/late_imperial_china",,"","","","Previously: Ch'ing-shih wen-t'I 1965-1984","The Johns Hopkins University Press"
"Latin American Politics and Society","1531-426X","1548-2456",2004-01-01,46,1,2007-01-01,49,4,"http://muse.jhu.edu/journals/latin_american_politics_and_society",,"10.1111/(ISSN)1548-2456","","","","University of Miami"
"Latin American Theatre Review","0023-8813","2161-0576",2005-01-01,39,1,,,,"http://muse.jhu.edu/journals/latin_american_theatre_review",,"","","","","Center of Latin American Studies, University of Kansas"
"Levinas Studies","1554-7000","2153-8433",,,,,,,"http://muse.jhu.edu/journals/levinas_studies",,"","","","","Duquesne University Press"
"Library Trends","0024-2594","1559-0682",2005-01-01,54,1,,,,"http://muse.jhu.edu/journals/library_trends",,"","","","","The Johns Hopkins University Press"
"Linguistic Inquiry","0024-3892","1530-9150",2000-01-01,31,4,,,,"http://muse.jhu.edu/journals/linguistic_inquiry",,"","","","","The MIT Press"
"Magic, Ritual, and Witchcraft","1556-8547","1940-5111",2006-01-01,1,1,,,,"http://muse.jhu.edu/journals/magic_ritual_and_witchcraft",,"","","","","University of Pennsylvania Press"
"Marvels & Tales","1521-4281","1536-1802",2001-01-01,15,1,,,,"http://muse.jhu.edu/journals/marvels_and_tales",,"","","","","Wayne State University Press"
"Mediaevalia","0361-946x","",2011-01-01,32,,,,,"http://muse.jhu.edu/journals/mediaevalia",,"","","","","State University of New York Press"
"Mediterranean Studies","1074-164X","2161-4741",2012-01-01,20,1,,,,"http://muse.jhu.edu/journals/mediterranean_studies",,"","","","","Penn State University Press"
"MELUS: Multi-Ethnic Literature of the U.S.","0163-755X","1946-3170",2009-01-01,34,1,,,,"http://muse.jhu.edu/journals/melus",,"","","","","MELUS: The Society for the Study of the Multi-Ethnic Literature of the United States"
"Meridians: feminism, race, transnationalism","1536-6936","1547-8424",2001-01-01,1,2,,,,"http://muse.jhu.edu/journals/meridians",,"","","","","Indiana University Press"
"Merrill-Palmer Quarterly","0272-930X","1535-0266",2001-01-01,47,1,,,,"http://muse.jhu.edu/journals/merrill-palmer_quarterly",,"","","","","Wayne State University Press"
"Milton Quarterly","0026-4326","1094-348X",1997-01-01,31,1,2000-01-01,34,4,"http://muse.jhu.edu/journals/milton_quarterly",,"10.1111/(ISSN)1094-348X","","","","The Johns Hopkins University Press"
"The Missouri Review","0191-1961","1548-9930",1978-01-01,1,1,,,,"http://muse.jhu.edu/journals/missouri_review",,"","","","","University of Missouri"
"Monumenta Nipponica","0027-0741","1880-1390",2005-01-01,60,1,,,,"http://muse.jhu.edu/journals/monumenta_nipponica",,"","","","","Sophia University"
"Mosaic: a journal for the interdisciplinary study of literature","0027-1276","1925-5683",2011-01-01,44,1,,,,"http://muse.jhu.edu/journals/mosaic",,"","","","","Mosaic: a journal for the interdisciplinary study of literature"
"Music, Sound, and the Moving Image","1753-0768","1753-0776",2007-01-01,1,1,,,,"http://muse.jhu.edu/journals/music_sound_and_the_moving_image",,"","","","","Liverpool University Press"
"Narrative Inquiry in Bioethics","2157-1732","2157-1740",2011-01-01,1,1,,,,"http://muse.jhu.edu/journals/narrative_inquiry_in_bioethics",,"","","","","The Johns Hopkins University Press"
"Nashim: A Journal of Jewish Women's Studies & Gender Issues","0793-8934","1565-5288",2003-01-01,6,,,,,"http://muse.jhu.edu/journals/nashim",,"","","","","Indiana University Press"
"Native Plants Journal","1522-8339","1548-4785",2004-01-01,5,1,,,,"http://muse.jhu.edu/journals/native_plants_journal",,"","","","","University of Wisconsin Press"
"Native South","1943-2569","2152-4025",2008-01-01,1,,,,,"http://muse.jhu.edu/journals/native_south",,"","","","","University of Nebraska Press"
"Nepantla: Views from South","1527-0858","1529-1650",2000-01-01,1,1,2003-01-01,4,3,"http://muse.jhu.edu/journals/nepantla",,"","","","","Duke University Press"
"New England Review","1053-1297","2161-9131",2011-01-01,32,1,,,,"http://muse.jhu.edu/journals/new_england_review",,"","","","","Middlebury College"
"New Labor Forum","1095-7960","1557-2978",2010-01-01,19,1,,,,"http://muse.jhu.edu/journals/new_labor_forum",,"","","","","The Murphy Institute/City University of New York"
"NINE: A Journal of Baseball History and Culture","1188-9330","1534-1844",2000-01-01,9, 1-2,,,,"http://muse.jhu.edu/journals/nine",,"","","","","University of Nebraska Press"
"Nouvelles Études Francophones","1552-3152","2156-9428",2010-01-01,25,1,,,,"http://muse.jhu.edu/journals/nouvelles_tudes_francophones",,"","","","","University of Nebraska Press"
"Oceanic Linguistics","0029-8115","1527-9421",1999-01-01,38,2,,,,"http://muse.jhu.edu/journals/oceanic_linguistics",,"","","","","University of Hawai'i Press"
"Ohio History","0030-0934","1934-6042",2007-01-01,114,,,,,"http://muse.jhu.edu/journals/ohio_history",,"","","","","The Kent State University Press"
"Oral Tradition","0883-5365","1542-4308",2003-01-01,18,1,,,,"http://muse.jhu.edu/journals/oral_tradition",,"","","","","Center for Studies in Oral Tradition"
"Parliamentary History","0264-2824","1750-0206",2006-01-01,25,1,2007-01-01,26,3,"http://muse.jhu.edu/journals/parliamentary_history",,"10.1111/(ISSN)1750-0206","","","","Edinburgh University Press"
"Pennsylvania History: A Journal of Mid-Atlantic Studies","0031-4528","2153-2109",2010-01-01,77,1,,,,"http://muse.jhu.edu/journals/pennsylvania_history",,"","","","","Penn State University Press"
"Perspectives in Biology and Medicine","0031-5982","1529-8795",2000-01-01,43,2,,,,"http://muse.jhu.edu/journals/perspectives_in_biology_and_medicine",,"","","","","The Johns Hopkins University Press"
"Perspectives on Science","1063-6145","1530-9274",1998-01-01,6, 1-2,,,,"http://muse.jhu.edu/journals/perspectives_on_science",,"","","","","The MIT Press"
"Philip Roth Studies","1547-3929","1940-5278",2005-01-01,1,1,,,,"http://muse.jhu.edu/journals/philip_roth_studies",,"","","","","Purdue University Press"
"Philippine Studies","0031-7837","2012-2489",2011-01-01,59,1,2011-12-31,59,4,"http://muse.jhu.edu/journals/philippine_studies",,"","","","Now: Philippine Studies: Historical and Ethnographic Viewpoints","Ateneo de Manila University"
"philoSOPHIA","2155-0891","",2011-01-01,1,1,,,,"http://muse.jhu.edu/journals/philosophia",,"","","","","State University of New York Press"
"Philosophy and Public Affairs","0048-3915","1088-4963",2001-01-01,30,1,2003-01-01,31,4,"http://muse.jhu.edu/journals/philosophy_and_public_affairs",,"10.1111/(ISSN)1088-4963","","","","Princeton University"
"Philosophy, Psychiatry, & Psychology","1071-6076","1086-3303",1994-01-01,1,1,,,,"http://muse.jhu.edu/journals/philosophy_psychiatry_and_psychology",,"","","","","The Johns Hopkins University Press"
"Ploughshares","0048-4474","2162-0903",2011-01-01,37,1,,,,"http://muse.jhu.edu/journals/ploughshares",,"","","","","Ploughshares"
"The Pluralist","1930-7365","1944-6489",2009-01-01,4,1,,,,"http://muse.jhu.edu/journals/the_pluralist",,"","","","","University of Illinois Press"
"Population, English edition","1634-2941","1958-9190",2008-01-01,63,1,,,,"http://muse.jhu.edu/journals/population",,"","","","","Institut national d'études démographiques"
"portal: Libraries and the Academy","1531-2542","1530-7131",2001-01-01,1,1,,,,"http://muse.jhu.edu/journals/portal_libraries_and_the_academy",,"","","","","The Johns Hopkins University Press"
"Prairie Schooner","0032-6682","1542-426X",2003-01-01,77,1,,,,"http://muse.jhu.edu/journals/prairie_schooner",,"","","","","University of Nebraska Press"
"Preternature: Critical and Historical Studies on the Preternatural","2161-2196","2161-2188",2012-01-01,1,1,,,,"http://muse.jhu.edu/journals/preternature",,"","","","","Penn State University Press"
"Pushkin Review","1526-1476","2165-0683",2011-01-01,14,,,,,"http://muse.jhu.edu/journals/pushkin_review",,"","","","","Slavica Publishers"
