publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"Journal of Psychopathology and Behavioral Assessment","0882-2689","1573-3505",1997-01-01,19,,,,,"http://www.springerlink.com/content/0882-2689",,"","","","",""
"Journal of Public Health","0943-1853","1613-2238",2004-01-01,12,,,,,"http://www.springerlink.com/content/0943-1853",,"","","","",""
"Journal of Quantitative Criminology","0748-4518","1573-7799",1997-01-01,13,,,,,"http://www.springerlink.com/content/0748-4518",,"","","","",""
"Journal of Radiation Oncology","1948-7894","1948-7908",2012-01-01,1,1,,,,"http://www.springerlink.com/content/1948-7894",,"","","","",""
"Journal of Radioanalytical and Nuclear Chemistry","0236-5731","1588-2780",1997-01-01,215,,,,,"http://www.springerlink.com/content/0236-5731",,"","","","",""
"Journal of Rational-Emotive & Cognitive-Behavior Therapy","0894-9085","1573-6563",1997-01-01,15,,,,,"http://www.springerlink.com/content/0894-9085",,"","","","",""
"Journal of Real-Time Image Processing","1861-8200","1861-8219",2006-01-01,1,,,,,"http://www.springerlink.com/content/1861-8200",,"","","","",""
"Journal of Regulatory Economics","0922-680X","1573-0468",1997-01-01,11,,,,,"http://www.springerlink.com/content/0922-680X",,"","","","",""
"Journal of Religion and Health","0022-4197","1573-6571",1997-01-01,36,,,,,"http://www.springerlink.com/content/0022-4197",,"","","","",""
"Journal of Risk and Uncertainty","0895-5646","1573-0476",1997-01-01,14,,,,,"http://www.springerlink.com/content/0895-5646",,"","","","",""
"Journal of Robotic Surgery","1863-2483","1863-2491",2007-01-01,1,,,,,"http://www.springerlink.com/content/1863-2483",,"","","","",""
"Journal of Russian Laser Research","1071-2836","1573-8760",1997-01-01,18,,,,,"http://www.springerlink.com/content/1071-2836",,"","","","",""
"Journal of Scheduling","1094-6136","1099-1425",2003-01-01,6,,,,,"http://www.springerlink.com/content/1094-6136",,"","","","",""
"Journal of Science Education and Technology","1059-0145","1573-1839",1997-01-01,6,,,,,"http://www.springerlink.com/content/1059-0145",,"","","","",""
"Journal of Science Teacher Education","1046-560X","1573-1847",1997-01-01,8,,,,,"http://www.springerlink.com/content/1046-560X",,"","","","",""
"Journal of Scientific Computing","0885-7474","1573-7691",1997-01-01,12,,,,,"http://www.springerlink.com/content/0885-7474",,"","","","",""
"Journal of Seismology","1383-4649","1573-157X",1997-01-01,1,,,,,"http://www.springerlink.com/content/1383-4649",,"","","","",""
"Journal of Signal Processing Systems","1939-8018","1939-8115",2008-01-01,50,,,,,"http://www.springerlink.com/content/1939-8018",,"","","","",""
"Journal of Soils and Sediments","1439-0108","1614-7480",2001-01-01,1,,,,,"http://www.springerlink.com/content/1439-0108",,"","","","",""
"Journal of Sol-Gel Science and Technology","0928-0707","1573-4846",1997-01-01,8,,,,,"http://www.springerlink.com/content/0928-0707",,"","","","",""
"Journal of Solid State Electrochemistry","1432-8488","1433-0768",1997-01-01,1,,,,,"http://www.springerlink.com/content/1432-8488",,"","","","",""
"Journal of Solution Chemistry","0095-9782","1572-8927",1997-01-01,26,,,,,"http://www.springerlink.com/content/0095-9782",,"","","","",""
"Journal of Statistical Physics","0022-4715","1572-9613",1997-01-01,86,,,,,"http://www.springerlink.com/content/0022-4715",,"","","","",""
"Journal of Structural and Functional Genomics","1345-711X","1570-0267",2000-01-01,1,,,,,"http://www.springerlink.com/content/1345-711X",,"","","","",""
"Journal of Structural Chemistry","0022-4766","1573-8779",1997-01-01,38,,,,,"http://www.springerlink.com/content/0022-4766",,"","","","",""
"Journal of Superconductivity and Novel Magnetism","1557-1939","1557-1947",2006-01-01,19,,,,,"http://www.springerlink.com/content/1557-1939",,"","","","",""
"Journal of the History of Biology","0022-5010","1573-0387",1997-01-01,30,,,,,"http://www.springerlink.com/content/0022-5010",,"","","","",""
"Journal of the Knowledge Economy","1868-7865","1868-7873",2010-01-01,1,,,,,"http://www.springerlink.com/content/1868-7865",,"","","","",""
"Journal of Theoretical Probability","0894-9840","1572-9230",1997-01-01,10,,,,,"http://www.springerlink.com/content/0894-9840",,"","","","",""
"Journal of Thermal Analysis and Calorimetry","1388-6150","1572-8943",1997-01-01,48,,,,,"http://www.springerlink.com/content/1388-6150",,"","","","",""
"Journal of Thrombosis and Thrombolysis","0929-5305","1573-742X",1997-01-01,4,,,,,"http://www.springerlink.com/content/0929-5305",,"","","","",""
"Journal of Transportation Security","1938-7741","1938-775X",2008-01-01,1,,,,,"http://www.springerlink.com/content/1938-7741",,"","","","",""
"Journal of Wood Science","1435-0211","1611-4663",1998-01-01,44,,,,,"http://www.springerlink.com/content/1435-0211",,"","","","",""
"Journal of World Prehistory","0892-7537","1573-7802",1997-01-01,11,,,,,"http://www.springerlink.com/content/0892-7537",,"","","","",""
"Journal of Youth and Adolescence","0047-2891","1573-6601",1997-01-01,26,,,,,"http://www.springerlink.com/content/0047-2891",,"","","","",""
"Journal on Data Semantics","1861-2032","1861-2040",2011-01-01,,,,,,"http://www.springerlink.com/content/1861-2032",,"","","","",""
"Juristische Blätter","0022-6912","1613-7639",2007-01-01,129,,,,,"http://www.springerlink.com/content/0022-6912",,"","","","",""
"Kinetics and Catalysis","0023-1584","1608-3210",1997-01-01,38,,,,,"http://www.springerlink.com/content/0023-1584",,"","","","",""
"Knee Surgery, Sports Traumatology, Arthroscopy","0942-2056","1433-7347",1997-01-01,5,,,,,"http://www.springerlink.com/content/0942-2056",,"","","","",""
"Knowledge and Information Systems","0219-1377","0219-3116",1999-01-01,1,,,,,"http://www.springerlink.com/content/0219-1377",,"","","","",""
"Landscape and Ecological Engineering","1860-1871","1860-188X",2005-01-01,1,,,,,"http://www.springerlink.com/content/1860-1871",,"","","","",""
"Landscape Ecology","0921-2973","1572-9761",1997-01-01,12,,,,,"http://www.springerlink.com/content/0921-2973",,"","","","",""
"Landslides","1612-510X","1612-5118",2004-01-01,1,,,,,"http://www.springerlink.com/content/1612-510X",,"","","","",""
"Langenbeck's Archives of Surgery","1435-2443","1435-2451",1997-01-01,382,,,,,"http://www.springerlink.com/content/1435-2443",,"","","","",""
"Language Policy","1568-4555","1573-1863",2002-01-01,1,,,,,"http://www.springerlink.com/content/1568-4555",,"","","","",""
"Language Resources and Evaluation","1574-020X","1574-0218",2005-01-01,39,,,,,"http://www.springerlink.com/content/1574-020X",,"","","","",""
"Lasers in Medical Science","0268-8921","1435-604X",1997-01-01,12,,,,,"http://www.springerlink.com/content/0268-8921",,"","","","",""
"Law and Critique","0957-8536","1572-8617",1997-01-01,8,,,,,"http://www.springerlink.com/content/0957-8536",,"","","","",""
"Law and Philosophy","0167-5249","1573-0522",1997-01-01,16,,,,,"http://www.springerlink.com/content/0167-5249",,"","","","",""
"Learning Environments Research","1387-1579","1573-1855",1998-01-01,1,,,,,"http://www.springerlink.com/content/1387-1579",,"","","","",""
"Les cahiers de l'année gérontologique","1760-5342","1760-5350",2009-01-01,1,,,,,"http://www.springerlink.com/content/1760-5342",,"","","","",""
"Letters in Mathematical Physics","0377-9017","1573-0530",1997-01-01,39,,,,,"http://www.springerlink.com/content/0377-9017",,"","","","",""
"Letters in Spatial and Resource Sciences","1864-4031","1864-404X",2008-01-01,1,,,,,"http://www.springerlink.com/content/1864-4031",,"","","","",""
"Lifetime Data Analysis","1380-7870","1572-9249",1997-01-01,3,,,,,"http://www.springerlink.com/content/1380-7870",,"","","","",""
"Limnology","1439-8621","1439-863X",2000-01-01,1,,,,,"http://www.springerlink.com/content/1439-8621",,"","","","",""
"Linguistics and Philosophy","0165-0157","1573-0549",1997-01-01,20,,,,,"http://www.springerlink.com/content/0165-0157",,"","","","",""
"Lithology and Mineral Resources","0024-4902","1608-3229",1997-01-01,32,,,,,"http://www.springerlink.com/content/0024-4902",,"","","","",""
"Lithuanian Mathematical Journal","0363-1672","1573-8825",1997-01-01,37,,,,,"http://www.springerlink.com/content/0363-1672",,"","","","",""
"Liverpool Law Review","0144-932X","1572-8625",1997-01-01,19,,,,,"http://www.springerlink.com/content/0144-932X",,"","","","",""
"Logica Universalis","1661-8297","1661-8300",2007-01-01,1,,,,,"http://www.springerlink.com/content/1661-8297",,"","","","",""
"Logistics Research","1865-035X","1865-0368",2009-01-01,1,,,,,"http://www.springerlink.com/content/1865-035X",,"","","","",""
"Lung","0341-2040","1432-1750",1997-01-01,175,,,,,"http://www.springerlink.com/content/0341-2040",,"","","","",""
"Machine Learning","0885-6125","1573-0565",1997-01-01,26,,,,,"http://www.springerlink.com/content/0885-6125",,"","","","",""
"Machine Translation","0922-6567","1573-0573",1997-01-01,12,,,,,"http://www.springerlink.com/content/0922-6567",,"","","","",""
"Machine Vision and Applications","0932-8092","1432-1769",1997-01-01,10,,,,,"http://www.springerlink.com/content/0932-8092",,"","","","",""
"Magnetic Resonance Materials in Physics, Biology and Medicine","0968-5243","1352-8661",1997-01-01,5,,,,,"http://www.springerlink.com/content/0968-5243",,"","","","",""
"Mammalian Genome","0938-8990","1432-1777",1997-01-01,8,,,,,"http://www.springerlink.com/content/0938-8990",,"","","","",""
"Manuelle Medizin","0025-2514","1433-0466",1997-01-01,35,,,,,"http://www.springerlink.com/content/0025-2514",,"","","","",""
"manuscripta mathematica","0025-2611","1432-1785",1997-01-01,92,,,,,"http://www.springerlink.com/content/0025-2611",,"","","","",""
"Marine Biology","0025-3162","1432-1793",1997-01-01,127,,,,,"http://www.springerlink.com/content/0025-3162",,"","","","",""
"Marine Biotechnology","1436-2228","1436-2236",1999-01-01,1,,,,,"http://www.springerlink.com/content/1436-2228",,"","","","",""
"Marine Geophysical Research","0025-3235","1573-0581",1997-01-01,19,,,,,"http://www.springerlink.com/content/0025-3235",,"","","","",""
"Marketing Letters","0923-0645","1573-059X",1997-01-01,8,,,,,"http://www.springerlink.com/content/0923-0645",,"","","","",""
"Materials Science","1068-820X","1573-885X",1997-01-01,33,,,,,"http://www.springerlink.com/content/1068-820X",,"","","","",""
"Maternal and Child Health Journal","1092-7875","1573-6628",1997-01-01,1,,,,,"http://www.springerlink.com/content/1092-7875",,"","","","",""
"Mathematical Geosciences","1874-8961","1874-8953",2008-01-01,40,,,,,"http://www.springerlink.com/content/1874-8961",,"","","","",""
"Mathematical Methods of Operations Research","1432-2994","1432-5217",1997-01-01,45,,,,,"http://www.springerlink.com/content/1432-2994",,"","","","",""
"Mathematical Models and Computer Simulations","2070-0482","2070-0490",2009-01-01,1,,,,,"http://www.springerlink.com/content/2070-0482",,"","","","",""
"Mathematical Notes","0001-4346","1573-8876",1997-01-01,61,,,,,"http://www.springerlink.com/content/0001-4346",,"","","","",""
"Mathematical Physics, Analysis and Geometry","1385-0172","1572-9656",1997-01-01,1,,,,,"http://www.springerlink.com/content/1385-0172",,"","","","",""
"Mathematical Programming","0025-5610","1436-4646",1997-01-01,76,,,,,"http://www.springerlink.com/content/0025-5610",,"","","","",""
"Mathematical Programming Computation","1867-2949","1867-2957",2009-01-01,1,,,,,"http://www.springerlink.com/content/1867-2949",,"","","","",""
"Mathematics and Financial Economics","1862-9679","1862-9660",2007-01-01,1,,,,,"http://www.springerlink.com/content/1862-9679",,"","","","",""
"Mathematics in Computer Science","1661-8270","1661-8289",2007-01-01,1,,,,,"http://www.springerlink.com/content/1661-8270",,"","","","",""
"Mathematics of Control, Signals, and Systems (MCSS)","0932-4194","1435-568X",1997-01-01,10,,,,,"http://www.springerlink.com/content/0932-4194",,"","","","",""
"Mathematische Annalen","0025-5831","1432-1807",1997-01-01,307,,,,,"http://www.springerlink.com/content/0025-5831",,"","","","",""
"Mathematische Zeitschrift","0025-5874","1432-1823",1997-01-01,224,,,,,"http://www.springerlink.com/content/0025-5874",,"","","","",""
"Measurement Techniques","0543-1972","1573-8906",1997-01-01,40,,,,,"http://www.springerlink.com/content/0543-1972",,"","","","",""
"Meccanica","0025-6455","1572-9648",1997-01-01,32,,,,,"http://www.springerlink.com/content/0025-6455",,"","","","",""
"Mechanics of Composite Materials","0191-5665","1573-8922",1997-01-01,33,,,,,"http://www.springerlink.com/content/0191-5665",,"","","","",""
"Mechanics of Time-Dependent Materials","1385-2000","1573-2738",1997-01-01,1,,,,,"http://www.springerlink.com/content/1385-2000",,"","","","",""
"Médecine et Chirurgie du Pied","0759-2280","1765-2855",2004-01-01,20,,,,,"http://www.springerlink.com/content/0759-2280",,"","","","",""
"Medical Microbiology and Immunology","0300-8584","1432-1831",1997-01-01,186,,,,,"http://www.springerlink.com/content/0300-8584",,"","","","",""
"Medical Molecular Morphology","1860-1480","1860-1499",2005-01-01,38,,,,,"http://www.springerlink.com/content/1860-1480",,"","","","",""
"Medicinal Chemistry Research","1054-2523","1554-8120",2004-01-01,13,,,,,"http://www.springerlink.com/content/1054-2523",,"","","","",""
"Medicine Studies","1876-4533","1876-4541",2009-01-01,1,,,,,"http://www.springerlink.com/content/1876-4533",,"","","","",""
"Medicine, Health Care and Philosophy","1386-7423","1572-8633",1998-01-01,1,,,,,"http://www.springerlink.com/content/1386-7423",,"","","","",""
"Mediterranean Journal of Mathematics","1660-5446","1660-5454",2004-01-01,1,,,,,"http://www.springerlink.com/content/1660-5446",,"","","","",""
"Mediterranean Journal of Nutrition and Metabolism","1973-798X","1973-7998",2008-01-01,1,,,,,"http://www.springerlink.com/content/1973-798X",,"","","","",""
"MedR Medizinrecht","0723-8886","1433-8629",1997-01-01,15,,,,,"http://www.springerlink.com/content/0723-8886",,"","","","",""
"Memetic Computing","1865-9284","1865-9292",2009-01-01,1,,,,,"http://www.springerlink.com/content/1865-9284",,"","","","",""
"memo - Magazine of European Medical Oncology","1865-5041","1865-5076",2008-01-01,1,,,,,"http://www.springerlink.com/content/1865-5041",,"","","","",""
"Metabolic Brain Disease","0885-7490","1573-7365",1997-01-01,12,,,,,"http://www.springerlink.com/content/0885-7490",,"","","","",""
"Metabolomics","1573-3882","1573-3890",2005-01-01,1,,,,,"http://www.springerlink.com/content/1573-3882",,"","","","",""
"Metacognition and Learning","1556-1623","1556-1631",2006-01-01,1,,,,,"http://www.springerlink.com/content/1556-1623",,"","","","",""
"Metal Science and Heat Treatment","0026-0673","1573-8973",1997-01-01,39,,,,,"http://www.springerlink.com/content/0026-0673",,"","","","",""
"Metallography, Microstructure, and Analysis","2192-9262","2192-9270",2011-01-01,,,,,,"http://www.springerlink.com/content/2192-9262",,"","","","",""
"Metallurgist","0026-0894","1573-8892",1997-01-01,41,,,,,"http://www.springerlink.com/content/0026-0894",,"","","","",""
"Metascience","0815-0796","1467-9981",1997-01-01,6,,,,,"http://www.springerlink.com/content/0815-0796",,"","","","",""
"Meteorology and Atmospheric Physics","0177-7971","1436-5065",1997-01-01,62,,,,,"http://www.springerlink.com/content/0177-7971",,"","","","",""
"Methodology and Computing in Applied Probability","1387-5841","1573-7713",1999-01-01,1,,,,,"http://www.springerlink.com/content/1387-5841",,"","","","",""
"Metrika","0026-1335","1435-926X",1997-01-01,45,,,,,"http://www.springerlink.com/content/0026-1335",,"","","","",""
"Microbial Ecology","0095-3628","1432-184X",1997-01-01,33,,,,,"http://www.springerlink.com/content/0095-3628",,"","","","",""
"Microbiology","0026-2617","1608-3237",1997-01-01,66,,,,,"http://www.springerlink.com/content/0026-2617",,"","","","",""
"Microchimica Acta","0026-3672","1436-5073",1997-01-01,125,,,,,"http://www.springerlink.com/content/0026-3672",,"","","","",""
"Microfluidics and Nanofluidics","1613-4982","1613-4990",2005-01-01,1,,,,,"http://www.springerlink.com/content/1613-4982",,"","","","",""
"Microsystem Technologies","0946-7076","1432-1858",1997-01-01,3,,,,,"http://www.springerlink.com/content/0946-7076",,"","","","",""
"Milan Journal of Mathematics","1424-9286","1424-9294",1997-01-01,67,,,,,"http://www.springerlink.com/content/1424-9286",,"","","","",""
"Mind & Society","1593-7879","1860-1839",2002-01-01,1,,,,,"http://www.springerlink.com/content/1593-7879",,"","","","",""
"Mindfulness","1868-8527","1868-8535",2010-01-01,1,,,,,"http://www.springerlink.com/content/1868-8527",,"","","","",""
"Minds and Machines","0924-6495","1572-8641",1997-01-01,7,,,,,"http://www.springerlink.com/content/0924-6495",,"","","","",""
"Mine Water and the Environment","1025-9112","1616-1068",1998-01-01,17,,,,,"http://www.springerlink.com/content/1025-9112",,"","","","",""
"Mineralium Deposita","0026-4598","1432-1866",1997-01-01,32,,,,,"http://www.springerlink.com/content/0026-4598",,"","","","",""
"Mineralogy and Petrology","0930-0708","1438-1168",1997-01-01,59,,,,,"http://www.springerlink.com/content/0930-0708",,"","","","",""
"Minerva","0026-4695","1573-1871",1997-01-01,35,,,,,"http://www.springerlink.com/content/0026-4695",,"","","","",""
"Mitigation and Adaptation Strategies for Global Change","1381-2386","1573-1596",1997-01-01,2,,,,,"http://www.springerlink.com/content/1381-2386",,"","","","",""
"Mobile Networks and Applications","1383-469X","1572-8153",1997-01-01,2,,,,,"http://www.springerlink.com/content/1383-469X",,"","","","",""
"Modern Rheumatology","1439-7595","1439-7609",1997-01-01,7,,,,,"http://www.springerlink.com/content/1439-7595",,"","","","",""
"Molecular and Cellular Biochemistry","0300-8177","1573-4919",1997-01-01,166,,,,,"http://www.springerlink.com/content/0300-8177",,"","","","",""
"Molecular Biology","0026-8933","1608-3245",1997-01-01,31,,,,,"http://www.springerlink.com/content/0026-8933",,"","","","",""
"Molecular Biology Reports","0301-4851","1573-4978",1997-01-01,24,,,,,"http://www.springerlink.com/content/0301-4851",,"","","","",""
"Molecular Breeding","1380-3743","1572-9788",1997-01-01,3,,,,,"http://www.springerlink.com/content/1380-3743",,"","","","",""
"Molecular Diversity","1381-1991","1573-501X",1997-01-01,3,,,,,"http://www.springerlink.com/content/1381-1991",,"","","","",""
"Molecular Genetics and Genomics","1617-4615","1617-4623",2001-01-01,265,,,,,"http://www.springerlink.com/content/1617-4615",,"","","","",""
"Molecular Imaging and Biology","1536-1632","1860-2002",2005-01-01,7,,,,,"http://www.springerlink.com/content/1536-1632",,"","","","",""
"Monatshefte für Chemie / Chemical Monthly","0026-9247","1434-4475",1997-01-01,128,,,,,"http://www.springerlink.com/content/0026-9247",,"","","","",""
"Monatshefte für Mathematik","0026-9255","1436-5081",1997-01-01,123,,,,,"http://www.springerlink.com/content/0026-9255",,"","","","",""
"Monatsschrift Kinderheilkunde","0026-9298","1433-0474",1997-01-01,145,,,,,"http://www.springerlink.com/content/0026-9298",,"","","","",""
"Morphology","1871-5621","1871-5656",2006-01-01,16,,,,,"http://www.springerlink.com/content/1871-5621",,"","","","",""
"Motivation and Emotion","0146-7239","1573-6644",1997-01-01,21,,,,,"http://www.springerlink.com/content/0146-7239",,"","","","",""
"Multibody System Dynamics","1384-5640","1573-272X",1997-01-01,1,,,,,"http://www.springerlink.com/content/1384-5640",,"","","","",""
"Multidimensional Systems and Signal Processing","0923-6082","1573-0824",1997-01-01,8,,,,,"http://www.springerlink.com/content/0923-6082",,"","","","",""
"Multimedia Systems","0942-4962","1432-1882",1997-01-01,5,,,,,"http://www.springerlink.com/content/0942-4962",,"","","","",""
"Multimedia Tools and Applications","1380-7501","1573-7721",1997-01-01,4,,,,,"http://www.springerlink.com/content/1380-7501",,"","","","",""
"Mycopathologia","0301-486X","1573-0832",1997-01-01,137,,,,,"http://www.springerlink.com/content/0301-486X",,"","","","",""
"Mycorrhiza","0940-6360","1432-1890",1997-01-01,7,,,,,"http://www.springerlink.com/content/0940-6360",,"","","","",""
"Mycoscience","1340-3540","1618-2545",1997-01-01,38,,,,,"http://www.springerlink.com/content/1340-3540",,"","","","",""
"NanoEthics","1871-4757","1871-4765",2007-01-01,1,,,,,"http://www.springerlink.com/content/1871-4757",,"","","","",""
"Natur und Recht","0172-1631","1439-0515",2004-01-01,26,,,,,"http://www.springerlink.com/content/0172-1631",,"","","","",""
"Natural Computing","1567-7818","1572-9796",2002-01-01,1,,,,,"http://www.springerlink.com/content/1567-7818",,"","","","",""
"Natural Hazards","0921-030X","1573-0840",1997-01-01,15,,,,,"http://www.springerlink.com/content/0921-030X",,"","","","",""
"Natural Language & Linguistic Theory","0167-806X","1573-0859",1997-01-01,15,,,,,"http://www.springerlink.com/content/0167-806X",,"","","","",""
"Natural Language Semantics","0925-854X","1572-865X",1997-01-01,5,,,,,"http://www.springerlink.com/content/0925-854X",,"","","","",""
"Natural Resources Research","1520-7439","1573-8981",1997-01-01,6,,,,,"http://www.springerlink.com/content/1520-7439",,"","","","",""
"Naturwissenschaften","0028-1042","1432-1904",1997-01-01,84,,,,,"http://www.springerlink.com/content/0028-1042",,"","","","",""
"Naunyn-Schmiedeberg's Archives of Pharmacology","0028-1298","1432-1912",1997-01-01,355,,,,,"http://www.springerlink.com/content/0028-1298",,"","","","",""
"Neohelicon","0324-4652","1588-2810",1997-01-01,24,,,,,"http://www.springerlink.com/content/0324-4652",,"","","","",""
"Neophilologus","0028-2677","1572-8668",1997-01-01,81,,,,,"http://www.springerlink.com/content/0028-2677",,"","","","",""
"NETNOMICS","1385-9587","1573-7071",1999-01-01,1,,,,,"http://www.springerlink.com/content/1385-9587",,"","","","",""
"Network Modeling and Analysis in Health Informatics and Bioinformatics","2192-6662","2192-6670",2011-01-01,,,,,,"http://www.springerlink.com/content/2192-9262",,"","","","",""
"Networking Science","2076-0310","2076-0329",2011-01-01, ,,,,,"http://www.springerlink.com/content/2076-0310",,"","","","",""
"Networks and Spatial Economics","1566-113X","1572-9427",2001-01-01,1,,,,,"http://www.springerlink.com/content/1566-113X",,"","","","",""
"Neural Computing & Applications","0941-0643","1433-3058",1997-01-01,5,,,,,"http://www.springerlink.com/content/0941-0643",,"","","","",""
"Neural Processing Letters","1370-4621","1573-773X",1997-01-01,5,,,,,"http://www.springerlink.com/content/1370-4621",,"","","","",""
"Neurochemical Research","0364-3190","1573-6903",1997-01-01,22,,,,,"http://www.springerlink.com/content/0364-3190",,"","","","",""
"neurogenetics","1364-6745","1364-6753",1997-01-01,1,,,,,"http://www.springerlink.com/content/1364-6745",,"","","","",""
"Neurological Sciences","1590-1874","1590-3478",2000-01-01,21,,,,,"http://www.springerlink.com/content/1590-1874",,"","","","",""
"Neurophysiology","0090-2977","1573-9007",1997-01-01,29,,,,,"http://www.springerlink.com/content/0090-2977",,"","","","",""
"Neuropsychology Review","1040-7308","1573-6660",1997-01-01,7,,,,,"http://www.springerlink.com/content/1040-7308",,"","","","",""
"Neuroradiology","0028-3940","1432-1920",1997-01-01,39,,,,,"http://www.springerlink.com/content/0028-3940",,"","","","",""
"Neuroscience and Behavioral Physiology","0097-0549","1573-899X",1997-01-01,27,,,,,"http://www.springerlink.com/content/0097-0549",,"","","","",""
"Neurosurgical Review","0344-5607","1437-2320",1997-01-01,20,,,,,"http://www.springerlink.com/content/0344-5607",,"","","","",""
"New Forests","0169-4286","1573-5095",1997-01-01,13,,,,,"http://www.springerlink.com/content/0169-4286",,"","","","",""
"New Generation Computing","0288-3635","1882-7055",1997-01-01,15,,,,,"http://www.springerlink.com/content/0288-3635",,"","","","",""
"Nexus Network Journal","1590-5896","1522-4600",1999-01-01,1,,,,,"http://www.springerlink.com/content/1590-5896",,"","","","",""
"NoDEA : Nonlinear Differential Equations and Applications","1021-9722","1420-9004",1997-01-01,4,,,,,"http://www.springerlink.com/content/1021-9722",,"","","","",""
"Nonlinear Dynamics","0924-090X","1573-269X",1997-01-01,12,,,,,"http://www.springerlink.com/content/0924-090X",,"","","","",""
"Notfall & Rettungsmedizin","1434-6222","1436-0578",1998-01-01,1,,,,,"http://www.springerlink.com/content/1434-6222",,"","","","",""
"NTM Zeitschrift für Geschichte der Wissenschaften, Technik und Medizin","0036-6978","1420-9144",2008-01-01,16,,,,,"http://www.springerlink.com/content/0036-6978",,"","","","",""
"Numerical Algorithms","1017-1398","1572-9265",1997-01-01,14,,,,,"http://www.springerlink.com/content/1017-1398",,"","","","",""
"Numerical Analysis and Applications","1995-4239","1995-4247",2008-01-01,1,,,,,"http://www.springerlink.com/content/1995-4239",,"","","","",""
"Numerische Mathematik","0029-599X","0945-3245",1997-01-01,75,,,,,"http://www.springerlink.com/content/0029-599X",,"","","","",""
"Nutrient Cycling in Agroecosystems","1385-1314","1573-0867",1997-01-01,48,,,,,"http://www.springerlink.com/content/1385-1314",,"","","","",""
"Obere Extremität","1862-6599","1862-6602",2006-01-01,1,,,,,"http://www.springerlink.com/content/1862-6599",,"","","","",""
"Obésité","1951-5995","1951-6002",2006-01-01,1,,,,,"http://www.springerlink.com/content/1951-5995",,"","","","",""
"Ocean Dynamics","1616-7341","1616-7228",1997-01-01,49,,,,,"http://www.springerlink.com/content/1616-7341",,"","","","",""
"Odontology","1618-1247","1618-1255",1997-01-01,85,,,,,"http://www.springerlink.com/content/1618-1247",,"","","","",""
"Oecologia","0029-8549","1432-1939",1997-01-01,109,,,,,"http://www.springerlink.com/content/0029-8549",,"","","","",""
"Oncologie","1292-3818","1765-2839",2004-01-01,6,,,,,"http://www.springerlink.com/content/1292-3818",,"","","","",""
"Open Economies Review","0923-7992","1573-708X",1997-01-01,8,,,,,"http://www.springerlink.com/content/0923-7992",,"","","","",""
"Operations Management Research","1936-9735","1936-9743",2008-01-01,1,,,,,"http://www.springerlink.com/content/1936-9735",,"","","","",""
"Operative Orthopädie und Traumatologie","0934-6694","1439-0981",1997-01-01,9,,,,,"http://www.springerlink.com/content/0934-6694",,"","","","",""
"Optical and Quantum Electronics","0306-8919","1572-817X",1997-01-01,29,,,,,"http://www.springerlink.com/content/0306-8919",,"","","","",""
"Optical Review","1340-6000","1349-9432",1997-01-01,4,,,,,"http://www.springerlink.com/content/1340-6000",,"","","","",""
"Optimization and Engineering","1389-4420","1573-2924",2000-01-01,1,,,,,"http://www.springerlink.com/content/1389-4420",,"","","","",""
"Optimization Letters","1862-4472","1862-4480",2007-01-01,1,,,,,"http://www.springerlink.com/content/1862-4472",,"","","","",""
"OR Spectrum","0171-6468","1436-6304",2002-01-01,24,,,,,"http://www.springerlink.com/content/0171-6468",,"","","","",""
"Oral and Maxillofacial Surgery","1865-1550","1865-1569",2008-01-01,12,,,,,"http://www.springerlink.com/content/1865-1550",,"","","","",""
"Oral Radiology","0911-6028","1613-9674",1997-01-01,13,,,,,"http://www.springerlink.com/content/0911-6028",,"","","","",""
"Order","0167-8094","1572-9273",1997-01-01,14,,,,,"http://www.springerlink.com/content/0167-8094",,"","","","",""
"Organic Agriculture","1879-4238","1879-4246",2011-01-01,1,,,,,"http://www.springerlink.com/content/1879-4238",,"","","","",""
"Origins of Life and Evolution of Biospheres","0169-6149","1573-0875",2005-01-01,35,,,,,"http://www.springerlink.com/content/0169-6149",,"","","","",""
"Osteoporosis International","0937-941X","1433-2965",1997-01-01,7,,,,,"http://www.springerlink.com/content/0937-941X",,"","","","",""
"Österreichische Wasser- und Abfallwirtschaft","0945-358X","1613-7566",2005-01-01,57,,,,,"http://www.springerlink.com/content/0945-358X",,"","","","",""
"Oxidation of Metals","0030-770X","1573-4889",1997-01-01,47,,,,,"http://www.springerlink.com/content/0030-770X",,"","","","",""
"Paddy and Water Environment","1611-2490","1611-2504",2003-01-01,1,,,,,"http://www.springerlink.com/content/1611-2490",,"","","","",""
"Pädiatrie und Pädologie","0030-9338","1613-7558",2007-01-01,42,,,,,"http://www.springerlink.com/content/0030-9338",,"","","","",""
"P-Adic Numbers, Ultrametric Analysis, and Applications","2070-0466","2070-0474",2009-01-01,1,,,,,"http://www.springerlink.com/content/2070-0466",,"","","","",""
"Paladyn","2080-9778","2081-4836",2010-01-01,1,,,,,"http://springerlink.com/content/2080-9778/",,"","","","",""
"Parasitology Research","0932-0113","1432-1955",1997-01-01,83,,,,,"http://www.springerlink.com/content/0932-0113",,"","","","",""
