publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"Revue Internationale de la Croix-Rouge","0035-3361","",1955-01-01,37.7,,2000-07-12,80,,"http://journals.cambridge.org/action/displayJournal?jid=IRC",,"","","fulltext","Succeeded by: Revue Internationale de la Croix-Rouge - International Review of the Red Cross ISSN 1560-7755",""
"Revue Internationale de la Croix-Rouge - International Review of the Red Cross","1560-7755","",1999-01-01,81,,2006-07-12,86,,"http://journals.cambridge.org/action/displayJournal?jid=IRC",,"","","fulltext","Succeeded by: International Review of the Red Cross ISSN 1816-3831",""
"Irish Journal of Psychological Medicine","0790-9667","2051-6967",2013-01-01,30,1,,,,"http://journals.cambridge.org/jid_IPM",,"","","fulltext","New for 2013. Previously published by IMI Irish Medical Information Ltd",""
"Journal of Experimental Political Science","2062-2630","2062-2649",,,,,,,"http://journals.cambridge.org/action/displayJournal?jid=XPS",,"","","fulltext","Not online content available yet",""
"Journal of Hospitality and Tourism Management","1447-6770","1839-5260",2006-01-01,13,1,2014-07-12,19,,"http://journals.cambridge.org/JHT",,"","","fulltext","Moving publisher in 2013. Formerly published by Australian Academic Press Published by CUP for 2012. Moving to Elsevier for 2013. Formerly Australian Journal of Hospitality Management",""
"Journal of K-Theory","1865-2433","1865-5394",2008-01-01,1,,,,,"http://journals.cambridge.org/action/displayJournal?jid=KAG",,"","","fulltext","",""
"Journal of the Institute of Actuaries","0020-2681","",,,,,,,"http://journals.cambridge.org/action/displayJournal?jid=JIA",,"","","fulltext","",""
"MRS Online Proceedings Library (OPL)","","1946-4274",1980-01-01,1,,,,,"http://journals.cambridge.org/OPL",,"","","fulltext","",""
"Proceedings of the Cambridge Philological Society (New Series)","0068-6735","",1952-01-01,1,,2006-07-12,50,,"http://journals.cambridge.org/action/displayJournal?jid=CCJ",,"","","fulltext","Currently Cambridge Classical Journal",""
"Transactions of the Royal Society of Edinburgh","0080-4568","",1788-01-01,1,1,1981-07-12,70,13-14,"http://journals.cambridge.org/action/displayJournal?jid=tre",,"","","fulltext","",""
"Bulletin International des Societe de secours aux Militaires Blesses ","2023-5925","",1869-01-01,1,1,1885-12-31,16,,"http://journals.cambridge.org/action/displayJournal?jid=BRC",,"","","fulltext","Succeeded by: Bulletin International des Societe de la Croix-Rouge ",""
"International Law Reports ","0309-0671","",,,,,,,"http://www.cambridge.org/gb/knowledge/series/series_display/item3937470/?site_locale=en_GB",,"","","fulltext","",""
"Shakespeare survey","1894-1976","",,,,,,,"http://www.cambridge.org/uk/literature/shakespearesurvey/",,"","","fulltext","",""
"Revue de Métallurgie - International Journal of Metallurgy","0035-1563","1156-3141",2000-01-01,97,10,,,,"http://journals.cambridge.org/action/displayJournal?jid=MET",,"","","fulltext","",""
