publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"Radar, Sonar and Navigation, IEE Proceedings -","1350-2395","",1994-01-01,141,1,2006-01-01,153,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2198",,"","","","",""
"Radio and Electronic Engineer","0033-7722","",1963-01-01,25,1,1984-01-01,54,11.12,"http://ieeexplore.ieee.org/servlet/opac?punumber=5266378",,"","","","",""
"Radio Engineers, Journal of the British Institution of","","",1939-01-01,1,1,1962-01-01,24,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=5258192",,"","","","",""
"Radio Engineers, Proceedings of the British Institution of","","",1963-01-01,1,1,1964-01-01,2,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=5261584",,"","","","",""
"Radio Engineers, Proceedings of the Indian Division of the British Institution of","","",1963-01-01,1,1,1963-01-01,1,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=5261840",,"","","","",""
"Radio Frequency Interference, IEEE Transactions on","","",1963-01-01,5,1,1963-01-01,5,2,"http://ieeexplore.ieee.org/servlet/opac?punumber=4607257",,"","","","",""
"Radio Telemetry and Remote Control, Transactions of the IRE Professional Group on","","",1954-01-01,1,1,1954-01-01,1,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=4335619",,"","","","",""
"Rehabilitation Engineering, IEEE Transactions on","1063-6528","",1993-01-01,1,1,2000-01-01,8,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=86",,"","","","",""
"Reliability and Quality Control, IRE Transactions on","0097-4552","",1955-01-01,5,2,1962-01-01,11,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=5007123",,"","","","",""
"Reliability and Quality Control, Transactions of the IRE Professional Group on","","",1954-01-01,4,,1954-01-01,4,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5007112",,"","","","",""
"Reliability, IEEE Transactions on","0018-9529","",1986-01-01,12,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=24",,"","","","",""
"Renewable Power Generation, IET","1752-1416","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4159946",,"","","","",""
"Robotics & Automation Magazine, IEEE","1070-9932","",1994-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=100",,"","","","",""
"Robotics and Automation, IEEE Journal of","0882-4967","",1985-01-01,1,1,1988-01-01,4,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=56",,"","","","",""
"Robotics and Automation, IEEE Transactions on","1042-296X","",1989-01-01,5,1,2004-01-01,20,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=70",,"","","","",""
"Robotics, IEEE Transactions on","1552-3098","",2004-01-01,20,4,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=8860",,"","","","",""
"Science, Measurement & Technology, IET","1751-8822","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4105888",,"","","","",""
"Science, Measurement and Technology, IEE Proceedings -","1350-2344","",1994-01-01,141,1,2006-01-01,153,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2199",,"","","","",""
"Security & Privacy, IEEE","1540-7993","",2003-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=8013",,"","","","",""
"Selected Areas in Communications, IEEE Journal on","0733-8716","",1983-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=49",,"","","","",""
"Selected Topics in Applied Earth Observations and Remote Sensing, IEEE Journal of","1939-1404","",2008-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4609443",,"","","","",""
"Selected Topics in Quantum Electronics, IEEE Journal of","1077-260X","",1995-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=2944",,"","","","",""
"Selected Topics in Signal Processing, IEEE Journal of","1932-4553","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4200690",,"","","","",""
"Semiconductor Manufacturing, IEEE Transactions on","0894-6507","",1988-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=66",,"","","","",""
"Sensors Journal, IEEE","1530-437X","",2001-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=7361",,"","","","",""
"Services Computing, IEEE Transactions on","1939-1374","",2008-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4629386",,"","","","",""
"Signal Processing Letters, IEEE","1070-9908","",1994-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=97",,"","","","",""
"Signal Processing Magazine, IEEE","1053-5888","",1991-01-01,8,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=79",,"","","","",""
"Signal Processing, IEEE Transactions on","1053-587X","",1991-01-01,39,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=78",,"","","","",""
"Signal Processing, IET","1751-9675","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4159607",,"","","","",""
"Smart Grid, IEEE Transactions on","1949-3053","",2010-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5165411",,"","","","",""
"Software & Microsystems","0261-3182","",1981-01-01,1,1,1985-01-01,4,5.6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4807803",,"","","","",""
"Software Engineering Body of Knowledge 2004 SWEBOK, Guide to the","","",2004-01-01,1,1,2004-01-01,1,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=4425811",,"","","","",""
"Software Engineering Journal","0268-6961","",1988-01-01,1,1,1996-01-01,11,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2225",,"","","","",""
"Software Engineering, IEEE Transactions on","0098-5589","",1976-01-01,2,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=32",,"","","","",""
"Software Engineering. IEE Proceedings","1364-5080","",1997-01-01,144,1,1997-01-01,144,5,"http://ieeexplore.ieee.org/servlet/opac?punumber=4433",,"","","","",""
"Software, IEE Proceedings -","1462-5970","",1998-01-01,145,1,2006-01-01,153,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=5658",,"","","","",""
"Software, IEEE","0740-7459","",1984-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=52",,"","","","",""
"Software, IET","1751-8806","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4124007",,"","","","",""
"Solid-State and Electron Devices, IEE Journal on","0308-6968","",1976-01-01,1,1,1979-01-01,3,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4807504",,"","","","",""
"Solid-State and Electron Devices, IEE Proceedings I","0143-7100","",1980-01-01,127,1,1988-01-01,135,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2214",,"","","","",""
"Solid-State Circuits Magazine, IEEE","1943-0582","",2009-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4563670",,"","","","",""
"Solid-State Circuits Newsletter, IEEE","1098-4232","",2006-01-01,20,3,2008-01-01,13,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=4563671",,"","","","",""
"Solid-State Circuits, IEEE Journal of","0018-9200","",1966-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4",,"","","","",""
"Sonics and Ultrasonics, IEEE Transactions on","0018-9537","",1964-01-01,11,1,1985-01-01,32,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=10326",,"","","","",""
"Space Electronics and Telemetry, IEEE Transactions on","0096-2414","",1963-01-01,9,1,1965-01-01,11,2,"http://ieeexplore.ieee.org/servlet/opac?punumber=4335581",,"","","","",""
"Space Electronics and Telemetry, IRE Transactions on","0096-252X","",1959-01-01,5,1,1962-01-01,8,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=5008636",,"","","","",""
"Spectrum, IEEE","0018-9235","",1965-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=6",,"","","","",""
"Speech and Audio Processing, IEEE Transactions on","1063-6676","",1993-01-01,1,1,2005-01-01,13,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=89",,"","","","",""
"Students' Quarterly Journal","0039-2871","",1930-01-01,1,1,1972-01-01,42,169,"http://ieeexplore.ieee.org/servlet/opac?punumber=5327115",,"","","","",""
"Sustainable Energy, IEEE Transactions on","1949-3029","",2010-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5165391",,"","","","",""
"Synthetic Biology, IET","1752-1394","",2007-01-01,1,12,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4290605",,"","","","",""
"Systems Biology, IEE Proceedings","1741-2471","",2004-01-01,1,1,2006-01-01,153,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=9270",,"","","","",""
"Systems Biology, IET","1751-8849","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4100185",,"","","","",""
"Systems Journal, IEEE","1932-8184","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4267003",,"","","","",""
"Systems Science and Cybernetics, IEEE Transactions on","0536-1567","",1965-01-01,1,1,1970-01-01,6,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=4082035",,"","","","",""
"Systems, Man and Cybernetics, IEEE Transactions on","0018-9472","",1971-01-01,1,1,1995-01-01,25,12,"http://ieeexplore.ieee.org/servlet/opac?punumber=21",,"","","","",""
"Systems, Man and Cybernetics, Part A: Systems and Humans, IEEE Transactions on","1083-4427","",1996-01-01,26,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=3468",,"","","","",""
"Systems, Man, and Cybernetics, Part B: Cybernetics, IEEE Transactions on","1083-4419","",1996-01-01,26,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=3477",,"","","","",""
"Systems, Man, and Cybernetics, Part C: Applications and Reviews, IEEE Transactions on","1094-6977","",1998-01-01,28,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5326",,"","","","",""
"Technology and Society Magazine, IEEE","0278-0097","",1988-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=44",,"","","","",""
"Telegraph Engineers and of Electricians, Journal of the Society of","","",1881-01-01,10,35,1882-01-01,11,45,"http://ieeexplore.ieee.org/servlet/opac?punumber=5300059",,"","","","",""
"Telegraph Engineers, Journal of the Society of","","",1872-01-01,1,1,1880-01-01,9,34,"http://ieeexplore.ieee.org/servlet/opac?punumber=5299721",,"","","","",""
"Telegraph-Engineers and Electricians, Journal of the Society of","","",1883-01-01,12,46,1888-01-01,17,76,"http://ieeexplore.ieee.org/servlet/opac?punumber=5300191",,"","","","",""
"Terahertz Science and Technology, IEEE Transactions on","2156-342X","",2011-01-01,1,1,2011-01-01,,99,"http://ieeexplore.ieee.org/servlet/opac?punumber=5503871",,"","","","",""
"Transactions of the IRE Professional Group on Vehicular Communications","","",1952-01-01,1,1,1954-01-01,4,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=10783",,"","","","",""
"Ultrasonic Engineering, IRE Transactions on","0096-1019","",1960-01-01,7,1,1962-01-01,9,2,"http://ieeexplore.ieee.org/servlet/opac?punumber=10324",,"","","","",""
"Ultrasonic Engineering, Transactions of the IRE Professional Group on","0277-626X","",1954-01-01,1,1,1959-01-01,6,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=10323",,"","","","",""
"Ultrasonics Engineering, IEEE Transactions on","0893-6706","",1963-01-01,10,1,1963-01-01,10,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=10325",,"","","","",""
"Ultrasonics, Ferroelectrics and Frequency Control, IEEE Transactions on","0885-3010","",1986-01-01,33,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=58",,"","","","",""
"Vehicular Technology Magazine, IEEE","1556-6072","",2006-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=10209",,"","","","",""
"Vehicular Technology, IEEE Transactions on","0018-9545","",1967-01-01,16,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=25",,"","","","",""
"Very Large Scale Integration (VLSI) Systems, IEEE Transactions on","1063-8210","",1993-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=92",,"","","","",""
"Vision, Image and Signal Processing, IEE Proceedings -","1350-245X","",1994-01-01,141,1,2006-01-01,153,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2200",,"","","","",""
"Visualization and Computer Graphics, IEEE Transactions on","1077-2626","",1995-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=2945",,"","","","",""
"Wireless Communications Letters, IEEE","2162-2337","",2012-01-01,,99,2012-01-01,,99,"http://ieeexplore.ieee.org/servlet/opac?punumber=5962382",,"","","","",""
"Wireless Communications, IEEE","1536-1284","",2002-01-01,9,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=7742",,"","","","",""
"Wireless Communications, IEEE Transactions on","1536-1276","",2002-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=7693",,"","","","",""
"Wireless Section, Institution of Electrical Engineers - Proceedings of the","","",1926-01-01,1,1,1940-01-01,15,45,"http://ieeexplore.ieee.org/servlet/opac?punumber=5245479",,"","","","",""
"Wireless Sensor Systems, IET","2043-6386","",2011-01-01,1,1,2011-01-01,1,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=5704589",,"","","","",""
"Wiring Installations and Supplies","0308-8650","",1976-01-01,1976,1,1986-01-01,1986,27,"http://ieeexplore.ieee.org/servlet/opac?punumber=5539519",,"","","","",""
"Women in Engineering Magazine, IEEE","1942-065X","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4509581",,"","","","",""
